countryCode,usageType,domain,isp,totalReports,numDistinctUsers,lastReportedAt,isWhitelisted,isTor,abuseConfidenceScore,abuseConfidenceClass
CA,ISP,wolfe.com,"Gardner, Robinson and Lawrence",380,187,1741121024.0,True,True,21,1.0
BW,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,945,251,1736343533.0,False,True,46,1.0
MU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",1944,212,1742814925.0,True,True,24,1.0
BY,Data Center/Web Hosting/Transit,baker.com,Garcia-James,670,552,1738426007.0,True,True,22,1.0
MK,Fixed Line ISP,miller-carter.org,Abbott-Munoz,1464,810,1742819757.0,False,True,73,1.0
LY,Residential,ray-bush.com,Blair PLC,978,471,1741326720.0,False,False,33,1.0
UY,Data Center/Web Hosting/Transit,perez.com,Dudley Group,1342,89,1742878484.0,False,True,49,1.0
IN,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,1170,532,1740146148.0,True,True,23,1.0
BD,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",211,426,1738857549.0,False,True,37,1.0
ZA,ISP,zuniga.com,Williams and Sons,1469,775,1738326146.0,True,True,25,1.0
PK,ISP,daniel.net,Galloway-Wyatt,322,393,1740927772.0,False,False,18,1.0
SO,Fixed Line ISP,cohen.com,James Group,126,400,1741698838.0,True,True,21,1.0
CM,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",1699,905,1743114175.0,False,False,61,1.0
MT,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",946,808,1742040124.0,False,False,43,1.0
BR,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",1836,697,1739763000.0,True,True,25,1.0
TG,ISP,baker.net,Gray-Mayo,584,135,1742987879.0,True,True,21,1.0
KE,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",253,503,1740208171.0,False,False,20,1.0
YE,Residential,robinson-bright.net,Perez Inc,546,56,1735970943.0,True,False,1,1.0
VN,ISP,davis-williams.com,Morales-Jones,1635,727,1740849425.0,False,False,54,1.0
DZ,Residential,burton.biz,"Walter, Edwards and Rios",84,485,1736243754.0,True,True,21,1.0
CG,Fixed Line ISP,brown.net,Wilkerson-Day,1839,958,1737639195.0,True,False,6,1.0
AR,Business,maddox-valencia.com,Baker and Sons,395,628,1740964362.0,False,True,46,1.0
SZ,Data Center/Web Hosting/Transit,le.com,"Hoffman, Baker and Richards",1936,473,1741410959.0,False,False,52,1.0
IS,ISP,peterson.com,"Ross, Robinson and Bright",1243,796,1743395113.0,True,False,4,1.0
HN,Residential,liu.com,"Snyder, Campos and Callahan",484,858,1738080509.0,True,True,23,1.0
GR,Business,gaines.net,Burton Ltd,427,132,1737578093.0,True,True,21,1.0
CU,Business,gonzalez.net,Carlson-Cruz,356,483,1741934130.0,True,False,2,1.0
LK,ISP,george.com,"Ferrell, Rice and Maddox",1562,143,1736427956.0,False,True,55,1.0
CA,ISP,hickman.com,Frazier Inc,649,628,1739310216.0,False,True,51,1.0
GD,Business,allen.com,"Dyer, Potter and Mack",948,826,1736495600.0,True,False,4,1.0
SZ,Data Center/Web Hosting/Transit,dennis.net,Rodriguez-Graham,964,850,1742048243.0,False,True,64,1.0
ST,Data Center/Web Hosting/Transit,anderson.net,Smith-Bowen,885,571,1740986062.0,True,True,23,1.0
BT,Residential,baker.biz,"Baker, Mason and White",772,858,1741574464.0,True,False,4,1.0
UA,Data Center/Web Hosting/Transit,hickman.com,Harrell LLC,1212,616,1742989525.0,True,False,4,1.0
NO,Business,collins.info,"Romero, Gonzalez and Brooks",1215,789,1736512915.0,False,True,67,1.0
AU,Business,hayes.com,Ryan PLC,673,32,1739391645.0,True,True,21,1.0
AT,Fixed Line ISP,spencer.com,George Group,34,575,1737065368.0,False,True,37,1.0
BW,Business,jones.com,Rodriguez LLC,1213,895,1741491503.0,False,False,51,1.0
GM,Data Center/Web Hosting/Transit,palmer.info,Allen-Allen,719,775,1738181903.0,True,False,3,1.0
HT,Residential,ryan.org,"Arroyo, Miller and Tucker",1534,974,1743248270.0,False,True,79,1.0
SD,Fixed Line ISP,kennedy.com,Spence PLC,1889,244,1735912627.0,True,True,24,1.0
UY,Data Center/Web Hosting/Transit,davis.com,Anderson Group,1194,68,1736055600.0,True,True,22,1.0
AR,Residential,jenkins-shields.com,"Martin, Rose and Obrien",186,173,1738390851.0,False,False,8,1.0
TJ,Data Center/Web Hosting/Transit,valdez.com,Hickman Ltd,294,780,1742348335.0,True,False,2,1.0
FJ,Fixed Line ISP,wright.net,"Harris, Collins and Carney",72,835,1736140562.0,False,True,46,1.0
VC,Business,taylor-white.info,"Brooks, Lam and Hayes",1012,225,1738130747.0,False,True,46,1.0
CF,Fixed Line ISP,baxter.info,Walker LLC,671,192,1738676808.0,False,True,39,1.0
ME,Business,garcia.com,Chapman and Sons,675,578,1738814194.0,True,True,23,1.0
ST,Fixed Line ISP,house.com,"Robinson, Jones and Welch",165,666,1739282662.0,False,False,23,1.0
NL,ISP,tucker-lewis.biz,Jones Inc,1915,944,1736890927.0,True,True,26,1.0
GN,Data Center/Web Hosting/Transit,martin.biz,Jones-Young,1502,99,1737718276.0,True,True,23,1.0
PE,Data Center/Web Hosting/Transit,house-glover.com,"Washington, Ryan and Cummings",1082,973,1740125546.0,False,False,50,1.0
TZ,ISP,horton-cross.net,"Johnston, Sanchez and Kennedy",976,320,1739126340.0,False,True,49,1.0
IT,Business,higgins.com,Lee-Davis,858,566,1740417148.0,True,True,23,1.0
AF,Data Center/Web Hosting/Transit,fitzgerald.com,Gomez-Jenkins,1117,981,1741389156.0,False,True,71,1.0
PS,ISP,woods.com,"Brown, Valdez and Lucas",1394,266,1742317935.0,False,True,55,1.0
DJ,Data Center/Web Hosting/Transit,miller.com,Powell LLC,698,542,1737180226.0,False,True,50,1.0
MC,Residential,wilson-zamora.com,Wright and Sons,157,988,1737095726.0,True,True,23,1.0
NO,Business,wheeler.org,"West, Henderson and Ramirez",1663,542,1737138388.0,False,False,49,1.0
LV,Data Center/Web Hosting/Transit,rodriguez.com,"Rodriguez, Figueroa and Sanchez",351,61,1736332234.0,True,True,20,1.0
IT,Data Center/Web Hosting/Transit,garcia.org,Doyle Ltd,485,347,1740782587.0,True,False,2,1.0
DE,Business,johnson-davis.com,"Mcclain, Miller and Henderson",1096,180,1742974932.0,False,False,27,1.0
GM,ISP,guzman.net,Davis and Sons,1734,957,1738878814.0,False,False,63,1.0
LU,ISP,robinson-lawrence.com,"Guzman, Hoffman and Baldwin",1393,76,1740868307.0,True,False,3,1.0
CA,ISP,wolfe.com,"Gardner, Robinson and Lawrence",570,634,1741400348.0,True,True,23,1.0
BW,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,336,309,1737690026.0,False,True,35,1.0
MU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",1802,681,1739844535.0,True,True,25,1.0
BY,Data Center/Web Hosting/Transit,baker.com,Garcia-James,1769,787,1743327164.0,False,True,78,1.0
MK,Fixed Line ISP,miller-carter.org,Abbott-Munoz,1174,841,1740561676.0,True,False,4,1.0
LY,Residential,ray-bush.com,Blair PLC,999,241,1736870358.0,False,False,27,1.0
UY,Data Center/Web Hosting/Transit,perez.com,Dudley Group,224,984,1737617537.0,True,False,3,1.0
IN,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,444,846,1739538205.0,False,True,54,1.0
BD,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",1924,77,1741020931.0,False,False,40,1.0
ZA,ISP,zuniga.com,Williams and Sons,961,515,1737800316.0,True,True,23,1.0
PK,ISP,daniel.net,Galloway-Wyatt,732,37,1739524956.0,False,False,15,1.0
SO,Fixed Line ISP,cohen.com,James Group,1351,958,1737811635.0,True,True,25,1.0
CM,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",41,637,1741263665.0,True,False,1,1.0
MT,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",679,60,1735748631.0,True,False,1,1.0
BR,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",294,702,1743210391.0,True,True,22,1.0
TG,ISP,baker.net,Gray-Mayo,1338,269,1742419551.0,False,False,34,1.0
KE,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",438,600,1739572627.0,True,False,2,1.0
YE,Residential,robinson-bright.net,Perez Inc,1510,794,1743229692.0,True,True,25,1.0
VN,ISP,davis-williams.com,Morales-Jones,295,629,1738082629.0,True,False,2,1.0
DZ,Residential,burton.biz,"Walter, Edwards and Rios",1177,972,1741354012.0,False,False,52,1.0
CG,Fixed Line ISP,brown.net,Wilkerson-Day,1457,595,1740254997.0,True,False,4,1.0
AR,Business,maddox-valencia.com,Baker and Sons,1052,696,1736994995.0,False,False,41,1.0
SZ,Data Center/Web Hosting/Transit,le.com,"Hoffman, Baker and Richards",27,193,1736289398.0,False,True,26,1.0
IS,ISP,peterson.com,"Ross, Robinson and Bright",778,32,1739375297.0,True,True,21,1.0
HN,Residential,liu.com,"Snyder, Campos and Callahan",599,795,1738568614.0,False,False,35,1.0
GR,Business,gaines.net,Burton Ltd,1404,138,1740598708.0,True,True,23,1.0
CU,Business,gonzalez.net,Carlson-Cruz,1208,300,1738179287.0,False,False,33,1.0
LK,ISP,george.com,"Ferrell, Rice and Maddox",1019,841,1741029606.0,False,True,65,1.0
CA,ISP,hickman.com,Frazier Inc,203,510,1739229161.0,True,False,1,1.0
GD,Business,allen.com,"Dyer, Potter and Mack",511,195,1741460569.0,False,False,16,1.0
SZ,Data Center/Web Hosting/Transit,dennis.net,Rodriguez-Graham,997,488,1737767775.0,True,True,23,1.0
ST,Data Center/Web Hosting/Transit,anderson.net,Smith-Bowen,1146,580,1739502016.0,False,False,40,1.0
BT,Residential,baker.biz,"Baker, Mason and White",123,501,1742760723.0,True,False,1,1.0
UA,Data Center/Web Hosting/Transit,hickman.com,Harrell LLC,1255,522,1738204180.0,True,False,4,1.0
NO,Business,collins.info,"Romero, Gonzalez and Brooks",1711,652,1737340953.0,True,False,5,1.0
AU,Business,hayes.com,Ryan PLC,956,76,1738896840.0,True,True,22,1.0
AT,Fixed Line ISP,spencer.com,George Group,840,814,1742828096.0,False,True,61,1.0
BW,Business,jones.com,Rodriguez LLC,1677,476,1739723243.0,True,True,24,1.0
GM,Data Center/Web Hosting/Transit,palmer.info,Allen-Allen,1930,294,1736564472.0,True,True,24,1.0
HT,Residential,ryan.org,"Arroyo, Miller and Tucker",1297,610,1737659625.0,True,False,4,1.0
SD,Fixed Line ISP,kennedy.com,Spence PLC,934,426,1738868915.0,True,False,3,1.0
UY,Data Center/Web Hosting/Transit,davis.com,Anderson Group,64,109,1740467435.0,False,False,4,1.0
AR,Residential,jenkins-shields.com,"Martin, Rose and Obrien",1904,198,1738680967.0,True,False,4,1.0
TJ,Data Center/Web Hosting/Transit,valdez.com,Hickman Ltd,1676,998,1740491671.0,False,True,83,1.0
FJ,Fixed Line ISP,wright.net,"Harris, Collins and Carney",809,899,1738151757.0,True,True,24,1.0
VC,Business,taylor-white.info,"Brooks, Lam and Hayes",787,867,1741535778.0,True,True,24,1.0
CF,Fixed Line ISP,baxter.info,Walker LLC,1491,397,1738146375.0,True,False,4,1.0
ME,Business,garcia.com,Chapman and Sons,1911,250,1735853842.0,True,False,4,1.0
ST,Fixed Line ISP,house.com,"Robinson, Jones and Welch",171,791,1742632659.0,True,False,2,1.0
NL,ISP,tucker-lewis.biz,Jones Inc,1413,740,1741191431.0,True,False,5,1.0
GN,Data Center/Web Hosting/Transit,martin.biz,Jones-Young,96,426,1738990059.0,False,True,34,1.0
PE,Data Center/Web Hosting/Transit,house-glover.com,"Washington, Ryan and Cummings",64,927,1737972308.0,False,True,49,1.0
TZ,ISP,horton-cross.net,"Johnston, Sanchez and Kennedy",1509,185,1735737730.0,True,True,23,1.0
IT,Business,higgins.com,Lee-Davis,1833,396,1740417156.0,True,False,4,1.0
AF,Data Center/Web Hosting/Transit,fitzgerald.com,Gomez-Jenkins,1211,480,1742926511.0,True,True,23,1.0
PS,ISP,woods.com,"Brown, Valdez and Lucas",1424,862,1741422703.0,False,False,54,1.0
DJ,Data Center/Web Hosting/Transit,miller.com,Powell LLC,1382,242,1742198751.0,True,True,23,1.0
MC,Residential,wilson-zamora.com,Wright and Sons,1041,672,1741916534.0,False,True,60,1.0
NO,Business,wheeler.org,"West, Henderson and Ramirez",842,461,1736081212.0,False,False,30,1.0
LV,Data Center/Web Hosting/Transit,rodriguez.com,"Rodriguez, Figueroa and Sanchez",322,286,1743308608.0,False,False,15,1.0
IT,Data Center/Web Hosting/Transit,garcia.org,Doyle Ltd,768,238,1740756706.0,False,False,22,1.0
DE,Business,johnson-davis.com,"Mcclain, Miller and Henderson",1868,180,1741920757.0,False,True,62,1.0
GM,ISP,guzman.net,Davis and Sons,452,744,1739836650.0,True,True,23,1.0
LU,ISP,robinson-lawrence.com,"Guzman, Hoffman and Baldwin",1800,222,1742656159.0,False,True,62,1.0
CA,ISP,wolfe.com,"Gardner, Robinson and Lawrence",337,291,1743254404.0,False,True,35,1.0
BW,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,1087,50,1743244167.0,True,False,2,1.0
MU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",770,131,1738070570.0,True,True,21,1.0
BY,Data Center/Web Hosting/Transit,baker.com,Garcia-James,1272,236,1742177186.0,False,False,32,1.0
MK,Fixed Line ISP,miller-carter.org,Abbott-Munoz,1262,303,1742371124.0,True,True,23,1.0
LY,Residential,ray-bush.com,Blair PLC,588,609,1737600172.0,True,False,3,1.0
UY,Data Center/Web Hosting/Transit,perez.com,Dudley Group,1084,276,1740762230.0,True,False,2,1.0
IN,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,1642,550,1742396892.0,False,True,69,1.0
BD,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",1637,768,1738625282.0,False,True,75,1.0
ZA,ISP,zuniga.com,Williams and Sons,1016,837,1737506943.0,True,False,4,1.0
PK,ISP,daniel.net,Galloway-Wyatt,1297,460,1741010137.0,True,True,23,1.0
SO,Fixed Line ISP,cohen.com,James Group,1451,458,1737264742.0,False,False,42,1.0
CM,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",1836,765,1740878212.0,False,True,79,1.0
MT,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",105,70,1737772209.0,True,True,20,1.0
BR,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",1121,511,1741355300.0,False,True,57,1.0
TG,ISP,baker.net,Gray-Mayo,1111,156,1742008041.0,False,True,46,1.0
KE,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",1321,695,1741717385.0,True,True,24,1.0
YE,Residential,robinson-bright.net,Perez Inc,1153,954,1742107811.0,True,False,5,1.0
VN,ISP,davis-williams.com,Morales-Jones,823,799,1741199415.0,False,True,60,1.0
DZ,Residential,burton.biz,"Walter, Edwards and Rios",500,343,1741381226.0,False,False,20,1.0
CG,Fixed Line ISP,brown.net,Wilkerson-Day,1945,890,1742702281.0,False,False,65,1.0
AR,Business,maddox-valencia.com,Baker and Sons,461,962,1736817187.0,True,False,3,1.0
SZ,Data Center/Web Hosting/Transit,le.com,"Hoffman, Baker and Richards",1533,900,1740939927.0,True,True,25,1.0
IS,ISP,peterson.com,"Ross, Robinson and Bright",174,151,1736484870.0,True,False,0,1.0
HN,Residential,liu.com,"Snyder, Campos and Callahan",191,53,1743248099.0,True,False,0,1.0
GR,Business,gaines.net,Burton Ltd,478,153,1740933300.0,False,False,14,1.0
CU,Business,gonzalez.net,Carlson-Cruz,919,874,1741091698.0,True,False,4,1.0
LK,ISP,george.com,"Ferrell, Rice and Maddox",744,342,1736000500.0,True,False,2,1.0
CA,ISP,hickman.com,Frazier Inc,832,506,1738261316.0,False,False,31,1.0
GD,Business,allen.com,"Dyer, Potter and Mack",953,405,1742285144.0,True,True,23,1.0
SZ,Data Center/Web Hosting/Transit,dennis.net,Rodriguez-Graham,16,64,1739367692.0,False,False,2,1.0
ST,Data Center/Web Hosting/Transit,anderson.net,Smith-Bowen,339,316,1735949681.0,True,False,1,1.0
BT,Residential,baker.biz,"Baker, Mason and White",784,879,1740531617.0,False,True,62,1.0
UA,Data Center/Web Hosting/Transit,hickman.com,Harrell LLC,1706,432,1738730477.0,False,False,47,1.0
NO,Business,collins.info,"Romero, Gonzalez and Brooks",160,426,1741813279.0,False,True,35,1.0
AU,Business,hayes.com,Ryan PLC,1118,682,1736772162.0,True,True,24,1.0
AT,Fixed Line ISP,spencer.com,George Group,156,806,1736425893.0,False,False,27,1.0
BW,Business,jones.com,Rodriguez LLC,1657,334,1743300311.0,True,False,4,1.0
GM,Data Center/Web Hosting/Transit,palmer.info,Allen-Allen,1414,719,1738145365.0,True,True,24,1.0
HT,Residential,ryan.org,"Arroyo, Miller and Tucker",924,680,1738410518.0,True,True,23,1.0
SD,Fixed Line ISP,kennedy.com,Spence PLC,1581,89,1741940123.0,True,True,23,1.0
UY,Data Center/Web Hosting/Transit,davis.com,Anderson Group,1318,40,1739155292.0,True,True,22,1.0
AR,Residential,jenkins-shields.com,"Martin, Rose and Obrien",709,994,1737143175.0,True,False,4,1.0
TJ,Data Center/Web Hosting/Transit,valdez.com,Hickman Ltd,91,121,1737354188.0,False,True,25,1.0
FJ,Fixed Line ISP,wright.net,"Harris, Collins and Carney",523,567,1736778436.0,False,True,47,1.0
VC,Business,taylor-white.info,"Brooks, Lam and Hayes",1930,874,1742267547.0,True,True,26,1.0
CF,Fixed Line ISP,baxter.info,Walker LLC,824,726,1740194680.0,True,False,3,1.0
ME,Business,garcia.com,Chapman and Sons,718,573,1743022084.0,True,True,23,1.0
ST,Fixed Line ISP,house.com,"Robinson, Jones and Welch",1949,659,1738738835.0,True,True,25,1.0
NL,ISP,tucker-lewis.biz,Jones Inc,1556,481,1740122912.0,True,False,4,1.0
GN,Data Center/Web Hosting/Transit,martin.biz,Jones-Young,755,83,1739879159.0,False,False,17,1.0
PE,Data Center/Web Hosting/Transit,house-glover.com,"Washington, Ryan and Cummings",1032,562,1743332684.0,False,True,57,1.0
TZ,ISP,horton-cross.net,"Johnston, Sanchez and Kennedy",1419,488,1737955925.0,True,True,24,1.0
IT,Business,higgins.com,Lee-Davis,716,598,1742636309.0,True,True,23,1.0
AF,Data Center/Web Hosting/Transit,fitzgerald.com,Gomez-Jenkins,480,396,1737050098.0,False,False,21,1.0
PS,ISP,woods.com,"Brown, Valdez and Lucas",1152,708,1737825421.0,True,False,4,1.0
DJ,Data Center/Web Hosting/Transit,miller.com,Powell LLC,405,891,1743337398.0,True,True,23,1.0
MC,Residential,wilson-zamora.com,Wright and Sons,1565,573,1742587799.0,True,True,24,1.0
NO,Business,wheeler.org,"West, Henderson and Ramirez",270,939,1739711832.0,False,True,53,1.0
LV,Data Center/Web Hosting/Transit,rodriguez.com,"Rodriguez, Figueroa and Sanchez",814,442,1742435115.0,False,False,29,1.0
IT,Data Center/Web Hosting/Transit,garcia.org,Doyle Ltd,943,421,1738145625.0,True,True,23,1.0
DE,Business,johnson-davis.com,"Mcclain, Miller and Henderson",1289,476,1741932393.0,False,True,60,1.0
GM,ISP,guzman.net,Davis and Sons,1767,608,1742971218.0,False,False,53,1.0
LU,ISP,robinson-lawrence.com,"Guzman, Hoffman and Baldwin",914,630,1738511149.0,True,True,23,1.0
CA,ISP,wolfe.com,"Gardner, Robinson and Lawrence",1259,918,1742416191.0,False,False,52,1.0
BW,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,1086,746,1736635913.0,False,False,44,1.0
MU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",949,257,1739598448.0,False,True,46,1.0
BY,Data Center/Web Hosting/Transit,baker.com,Garcia-James,1900,590,1736301456.0,False,False,55,1.0
MK,Fixed Line ISP,miller-carter.org,Abbott-Munoz,1533,129,1736850555.0,False,False,34,1.0
LY,Residential,ray-bush.com,Blair PLC,1539,76,1741996081.0,False,True,53,1.0
UY,Data Center/Web Hosting/Transit,perez.com,Dudley Group,863,582,1737562393.0,True,False,3,1.0
IN,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,1397,965,1742885182.0,True,False,5,1.0
BD,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",1313,336,1741343214.0,True,True,23,1.0
ZA,ISP,zuniga.com,Williams and Sons,602,929,1741744970.0,False,True,59,1.0
PK,ISP,daniel.net,Galloway-Wyatt,723,712,1741327129.0,True,True,23,1.0
SO,Fixed Line ISP,cohen.com,James Group,1191,479,1739003529.0,False,True,58,1.0
CM,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",641,502,1742764418.0,False,True,47,1.0
MT,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",68,710,1742419170.0,True,False,2,1.0
BR,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",1760,672,1740344877.0,False,False,55,1.0
TG,ISP,baker.net,Gray-Mayo,137,295,1738738143.0,True,False,1,1.0
KE,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",745,965,1736427315.0,False,False,43,1.0
YE,Residential,robinson-bright.net,Perez Inc,730,923,1742302521.0,True,False,4,1.0
VN,ISP,davis-williams.com,Morales-Jones,1915,617,1738979731.0,True,True,25,1.0
DZ,Residential,burton.biz,"Walter, Edwards and Rios",1148,321,1735786558.0,True,True,23,1.0
CG,Fixed Line ISP,brown.net,Wilkerson-Day,1242,318,1737888239.0,True,True,23,1.0
AR,Business,maddox-valencia.com,Baker and Sons,535,784,1740170894.0,False,True,54,1.0
SZ,Data Center/Web Hosting/Transit,le.com,"Hoffman, Baker and Richards",530,106,1736706537.0,True,False,1,1.0
IS,ISP,peterson.com,"Ross, Robinson and Bright",561,974,1739484821.0,False,True,60,1.0
HN,Residential,liu.com,"Snyder, Campos and Callahan",1995,122,1738761720.0,True,True,24,1.0
GR,Business,gaines.net,Burton Ltd,246,997,1741313893.0,True,False,3,1.0
CU,Business,gonzalez.net,Carlson-Cruz,1314,646,1741952964.0,True,False,4,1.0
LK,ISP,george.com,"Ferrell, Rice and Maddox",1392,465,1741309803.0,False,True,61,1.0
CA,ISP,hickman.com,Frazier Inc,1234,472,1737868969.0,True,False,3,1.0
GD,Business,allen.com,"Dyer, Potter and Mack",1791,957,1740573445.0,True,False,6,1.0
SZ,Data Center/Web Hosting/Transit,dennis.net,Rodriguez-Graham,1311,141,1738866073.0,False,True,50,1.0
ST,Data Center/Web Hosting/Transit,anderson.net,Smith-Bowen,1268,939,1742568736.0,True,False,5,1.0
BT,Residential,baker.biz,"Baker, Mason and White",503,974,1741026339.0,False,True,59,1.0
UA,Data Center/Web Hosting/Transit,hickman.com,Harrell LLC,13,938,1743557540.0,True,False,2,1.0
NO,Business,collins.info,"Romero, Gonzalez and Brooks",675,130,1738785946.0,True,False,1,1.0
AU,Business,hayes.com,Ryan PLC,451,206,1736578672.0,True,False,1,1.0
AT,Fixed Line ISP,spencer.com,George Group,38,815,1741330739.0,False,False,25,1.0
BW,Business,jones.com,Rodriguez LLC,1142,491,1737631240.0,True,True,23,1.0
GM,Data Center/Web Hosting/Transit,palmer.info,Allen-Allen,619,643,1739624834.0,True,False,3,1.0
HT,Residential,ryan.org,"Arroyo, Miller and Tucker",1760,803,1735879721.0,True,True,25,1.0
SD,Fixed Line ISP,kennedy.com,Spence PLC,814,906,1740866935.0,False,True,63,1.0
UY,Data Center/Web Hosting/Transit,davis.com,Anderson Group,84,781,1743087299.0,False,False,25,1.0
AR,Residential,jenkins-shields.com,"Martin, Rose and Obrien",847,48,1740379226.0,False,False,18,1.0
TJ,Data Center/Web Hosting/Transit,valdez.com,Hickman Ltd,1179,575,1738421316.0,False,True,60,1.0
FJ,Fixed Line ISP,wright.net,"Harris, Collins and Carney",137,521,1743347523.0,False,False,18,1.0
VC,Business,taylor-white.info,"Brooks, Lam and Hayes",1886,483,1740787540.0,False,False,52,1.0
CF,Fixed Line ISP,baxter.info,Walker LLC,51,170,1737526762.0,True,True,20,1.0
ME,Business,garcia.com,Chapman and Sons,1389,298,1741102701.0,True,False,3,1.0
ST,Fixed Line ISP,house.com,"Robinson, Jones and Welch",50,209,1736200102.0,True,True,20,1.0
NL,ISP,tucker-lewis.biz,Jones Inc,943,797,1740999954.0,True,False,4,1.0
GN,Data Center/Web Hosting/Transit,martin.biz,Jones-Young,43,537,1742580799.0,True,False,1,1.0
PE,Data Center/Web Hosting/Transit,house-glover.com,"Washington, Ryan and Cummings",1050,926,1739564358.0,False,False,48,1.0
TZ,ISP,horton-cross.net,"Johnston, Sanchez and Kennedy",1710,694,1743298296.0,False,False,55,1.0
IT,Business,higgins.com,Lee-Davis,1186,512,1741550861.0,False,False,39,1.0
AF,Data Center/Web Hosting/Transit,fitzgerald.com,Gomez-Jenkins,1007,257,1738204754.0,True,False,2,1.0
PS,ISP,woods.com,"Brown, Valdez and Lucas",1411,392,1741116015.0,False,True,59,1.0
DJ,Data Center/Web Hosting/Transit,miller.com,Powell LLC,597,227,1739094833.0,True,True,21,1.0
MC,Residential,wilson-zamora.com,Wright and Sons,1632,96,1736648548.0,False,False,35,1.0
NO,Business,wheeler.org,"West, Henderson and Ramirez",1662,91,1736842334.0,True,False,3,1.0
LV,Data Center/Web Hosting/Transit,rodriguez.com,"Rodriguez, Figueroa and Sanchez",1907,71,1736050196.0,False,True,60,1.0
IT,Data Center/Web Hosting/Transit,garcia.org,Doyle Ltd,351,808,1735981957.0,True,True,23,1.0
DE,Business,johnson-davis.com,"Mcclain, Miller and Henderson",36,509,1738222995.0,False,True,35,1.0
GM,ISP,guzman.net,Davis and Sons,1858,51,1739802234.0,True,False,3,1.0
LU,ISP,robinson-lawrence.com,"Guzman, Hoffman and Baldwin",1320,21,1736643889.0,False,False,27,1.0
CA,ISP,wolfe.com,"Gardner, Robinson and Lawrence",655,842,1736485105.0,True,False,3,1.0
BW,Data Center/Web Hosting/Transit,lewis.com,Blake and Sons,740,755,1737639445.0,True,True,23,1.0
MU,Fixed Line ISP,james.com,"Henderson, Ramirez and Lewis",177,850,1743112670.0,True,True,22,1.0
BY,Data Center/Web Hosting/Transit,baker.com,Garcia-James,619,652,1740179067.0,True,False,3,1.0
MK,Fixed Line ISP,miller-carter.org,Abbott-Munoz,277,124,1736807832.0,False,True,29,1.0
LY,Residential,ray-bush.com,Blair PLC,1782,227,1738929997.0,False,False,42,1.0
UY,Data Center/Web Hosting/Transit,perez.com,Dudley Group,830,658,1739475239.0,False,False,36,1.0
IN,Data Center/Web Hosting/Transit,james.com,Arnold Ltd,464,115,1738782070.0,True,True,21,1.0
BD,Data Center/Web Hosting/Transit,wood.com,"Mcclure, Ward and Lee",915,700,1741294246.0,False,False,39,1.0
ZA,ISP,zuniga.com,Williams and Sons,1718,537,1741903711.0,True,True,25,1.0
PK,ISP,daniel.net,Galloway-Wyatt,1434,481,1741512331.0,False,True,63,1.0
SO,Fixed Line ISP,cohen.com,James Group,931,763,1740201263.0,True,False,4,1.0
CM,Fixed Line ISP,trujillo.com,"Flowers, Martin and Kelly",990,855,1739185690.0,False,False,45,1.0
MT,Data Center/Web Hosting/Transit,clark.com,"Adams, Zuniga and Wong",1509,902,1740596767.0,True,True,25,1.0
BR,Fixed Line ISP,rios.info,"Reid, Ferguson and Sanchez",711,396,1741896403.0,True,False,2,1.0
TG,ISP,baker.net,Gray-Mayo,643,235,1741764955.0,False,True,39,1.0
KE,Fixed Line ISP,baker.biz,"Watts, Robinson and Nguyen",1591,490,1736966032.0,False,False,46,1.0
YE,Residential,robinson-bright.net,Perez Inc,1609,763,1743097189.0,False,True,75,1.0
